,Latitude,Longitude,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,x_mercator,y_mercator
806,-37.50454641,145.31165890000003,1807,T20100034005,ABS to receive accident,Finished,24-08-2010,05.45.00,Yes,Struck animal,Tuesday,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,No,236033,145.31166000000002,-37.50455,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2527553.7369999997,2443966.918,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,"MURRINDINDI,MURRINDINDI",NORTH EASTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4174987.008793897,16176019.875073861
807,-38.18031867,144.3825965,1808,T20100034007,ABS to receive accident,Finished,24-08-2010,10.30.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60,No,247588,144.3826,-38.18032,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445902.119,2368833.1459999997,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4250213.632669316,16072597.121790683
808,-37.68830745,145.0662589,1809,T20100034008,ABS to receive accident,Finished,24-08-2010,09.20.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,70,No,38731,145.06626,-37.688309999999994,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2505843.758,2423616.548,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro,-4195443.194194339,16148702.072033191
809,-37.85860076,145.03362099999998,1810,T20100034009,ABS to receive accident,Finished,24-08-2010,10.20.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,56865,145.03361999999998,-37.8586,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2502958.555,2404717.98,4,1,0,0,1,3,0,4,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4214400.15874904,16145068.837624626
810,-37.610592,144.946312,1811,T20100034015,ABS to receive accident,Finished,24-08-2010,08.35.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80,No,236447,144.94631,-37.61059,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2495260.082,2432242.113,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4186791.949873568,16135349.64420296
811,-36.37758179,145.4244301,1812,T20100034023,ABS to receive accident,Finished,24-08-2010,12.00.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,Not known,No,236448,145.42443,-36.37758,Intersection,SHEPPARTON,NORTH EASTERN REGION,2538081.279,2568976.883,3,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,Small Provincial Cities,Small Provincial Cities,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4049533.881153461,16188573.507634005
812,-38.06429856,145.4961986,1813,T20100034029,ABS to receive accident,Finished,22-08-2010,17.30.00,Yes,Collision with vehicle,Sunday,RIGHT FAR (INTERSECTIONS ONLY),Yes,Dusk/Dawn,No,T intersection,Other injury accident,60,No,279643,145.4962,-38.0643,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2543544.95,2381773.69,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4237298.333102336,16196562.740509005
813,-37.77724226,144.97084850000002,1814,T20100034030,ABS to receive accident,Finished,24-08-2010,09.52.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60,No,35989,144.97085,-37.77724,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2497431.982,2413747.881,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4205343.371957336,16138081.03488881
814,-37.81814878,145.1938148,1815,T20100034031,ABS to receive accident,Finished,24-08-2010,12.15.00,No,Collision with vehicle,Tuesday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,39559,145.19381,-37.81815,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2517064.309,2409190.832,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4209897.06493386,16162901.529868871
815,-37.7161782,144.96253190000002,1816,T20100034033,ABS to receive accident,Finished,23-08-2010,20.35.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,Yes,238524,144.96253000000002,-37.71618,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496696.6890000002,2420524.772,3,2,0,2,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4198545.7518923655,16137155.23521168
816,-35.09149821,142.30956030000002,1817,T20100034038,ABS to receive accident,Finished,22-08-2010,03.15.00,Yes,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,Yes,236037,142.30956,-35.0915,Non-Intersection,MILDURA,WESTERN REGION,2254603.529,2708306.108,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,MILDURA,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-3906367.7119102706,15841827.787610661
817,-37.79197463,145.2627353,1818,T20100034049,ABS to receive accident,Finished,21-08-2010,18.15.00,Yes,Struck Pedestrian,Saturday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Dark Street lights on,Yes,T intersection,Other injury accident,50,No,236040,145.26273999999998,-37.79197,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2523140.376,2412081.2569999998,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4206983.371883913,16170573.724834086
818,-37.83069267,144.3927546,1819,T20100034050,ABS to receive accident,Finished,24-08-2010,13.35.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100,No,31759,144.39275,-37.830690000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2446544.639,2407645.498,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country,-4211293.444381227,16073727.91631011
819,-37.68102272,144.64730759999998,1820,T20100034055,ABS to receive accident,Finished,24-08-2010,14.19.00,No,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,90,Yes,236042,144.64731,-37.681020000000004,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2468891.071,2424369.4269999997,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,MELTON,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4194632.261760172,16102064.626650007
820,-36.44077001,145.5091111,1821,T20100034059,ABS to receive accident,Finished,24-08-2010,14.00.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100,Yes,236043,145.50911000000002,-36.44077,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2545641.575,2561928.639,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4056567.961627995,16198000.153433874
821,-38.01389167,145.30931809999998,1822,T20100034063,ABS to receive accident,Finished,20-08-2010,16.45.00,Yes,Collision with vehicle,Friday,LEFT REAR,No,Day,No,Cross intersection,Other injury accident,50,No,36796,145.30931999999999,-38.01389,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527163.109,2387438.136,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4231687.0637750635,16175759.29840981
822,-37.7820805,144.9700902,1823,T20100034064,ABS to receive accident,Finished,24-08-2010,16.00.00,No,Fall from or in moving vehicle,Tuesday,FELL IN/FROM VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60,No,236371,144.97009,-37.78208,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2497365.347,2413210.885,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,0,0,1,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4205881.962370471,16137996.621318936
823,-37.96808996,145.198592,1824,T20100034069,ABS to receive accident,Finished,24-08-2010,15.26.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,70,No,239509,145.19859,-37.968090000000004,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517450.201,2392547.87,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4226588.440740403,16163433.325340284
824,-38.20212977,146.5511448,1825,T20100034072,ABS to receive accident,Finished,24-08-2010,15.30.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,40,No,45046,146.55114,-38.20213,Intersection,LATROBE,EASTERN REGION,2635869.281,2365480.4590000003,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Small Provincial Cities,Small Provincial Cities,LATROBE,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country,-4252641.633214957,16313998.8143073
825,-37.6526788,145.0316253,1826,T20100034074,ABS to receive accident,Finished,24-08-2010,15.40.00,No,Collision with vehicle,Tuesday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,T intersection,Other injury accident,60,No,29787,145.03163,-37.65268,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502790.538,2427572.22,6,3,0,0,3,3,3,3,0,4,2,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4191477.031018687,16144846.677316852
826,-38.2252981,145.1770487,1827,T20100034075,ABS to receive accident,Finished,24-08-2010,15.20.00,No,Collision with vehicle,Tuesday,U TURN,No,Day,Yes,Not at intersection,Other injury accident,60,No,236046,145.17705,-38.2253,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2515504.103,2364001.079,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4255220.719913089,16161035.136154277
827,-37.83943729,144.7470827,1828,T20100034078,ABS to receive accident,Finished,24-08-2010,17.39.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,70,No,44312,144.74708,-37.83944,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2477738.329,2406815.863,4,2,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4212266.891026807,16113171.539975857
828,-37.851161100000006,145.1522776,1829,T20100034081,ABS to receive accident,Finished,24-08-2010,12.45.00,No,Struck Pedestrian,Tuesday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,70,No,236049,145.15228000000002,-37.85116,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513401.336,2405533.506,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4213571.979586165,16158277.629915887
829,-37.44443249,144.4121521,1830,T20100034082,ABS to receive accident,Finished,24-07-2010,13.00.00,No,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,Not at intersection,Serious injury accident,Not known,No,236050,144.41215,-37.44443,Non-Intersection,MACEDON RANGES,NORTHERN REGION,2447987.4680000003,2450522.485,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,MACEDON RANGES,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4168295.1578299087,16075887.23613277
830,-38.06862918,145.2678538,1831,T20100034085,ABS to receive accident,Finished,24-08-2010,15.25.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80,No,36904,145.26785,-38.06863,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523504.792,2381373.406,3,2,0,0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro,-4237780.415515556,16171143.513647713
831,-36.55028242,146.72918149999998,1832,T20100034088,ABS to receive accident,Finished,23-08-2010,15.25.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,60,No,53168,146.72918,-36.55028,Intersection,ALPINE,NORTH EASTERN REGION,2654791.844,2548493.821,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Other Towns,Other Towns,ALPINE,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4068758.8273447393,16333817.769093815
832,-37.91816384,145.03636730000002,1833,T20100034089,ABS to receive accident,Finished,24-08-2010,17.28.00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,T intersection,Other injury accident,60,No,41350,145.03637,-37.91816,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503197.6969999997,2398106.937,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4221030.690484719,16145374.554342195
833,-37.88015761,145.16380130000002,1834,T20100034093,ABS to receive accident,Finished,24-08-2010,09.45.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,Not known,No,41795,145.1638,-37.88016,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514409.955,2402313.5130000003,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4216799.856314146,16159560.442331946
834,-38.25700093,145.024337,1835,T20100034095,ABS to receive accident,Finished,24-08-2010,17.10.00,No,Collision with vehicle,Tuesday,RIGHT REAR.,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,70,No,222633,145.02434,-38.257,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2502130.29,2360495.887,2,1,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4258749.862805393,16144035.347472105
835,-38.6313374,143.8974886,1836,T20100034103,ABS to receive accident,Finished,24-08-2010,17.10.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,80,No,236586,143.89749,-38.63134,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2403977.549,2318379.99,3,1,0,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,COLAC OTWAY,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undivided,Country,-4300420.808031145,16018595.157382889
836,-37.780472700000004,145.0327116,1837,T20100034105,ABS to receive accident,Finished,24-08-2010,18.30.00,Yes,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,82420,145.03271,-37.78047,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2502881.512,2413389.247,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"YARRA,DAREBIN",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4205702.982893174,16144967.603679702
837,-37.73115605,145.01445690000003,1838,T20100034107,ABS to receive accident,Finished,24-08-2010,17.53.00,No,No collision and no object struck,Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dusk/Dawn,No,Cross intersection,Other injury accident,60,No,44393,145.01446,-37.731159999999996,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2501274.318,2418863.035,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4200213.078527544,16142935.49977112
838,-37.84834134,144.98457209999998,1839,T20100034109,ABS to receive accident,Finished,24-08-2010,18.15.00,Yes,Collision with vehicle,Tuesday,OTHER OVERTAKING MANOEUVRES NOT INCLUDED IN DCAs 150-154,Yes,Dark Street lights unknown,No,Cross intersection,Other injury accident,Not known,No,37621,144.98457,-37.84834,Intersection,MELBOURNE,METROPOLITAN SOUTH EAST REGION,2498642.206,2405857.076,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"STONNINGTON,MELBOURNE","METROPOLITAN NORTH WEST REGION,METROPOLITAN SOUTH EAST REGION",,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro,-4213258.085338805,16139608.739052655
839,-37.67601633,145.0407425,1840,T20100034123,ABS to receive accident,Finished,24-08-2010,18.00.00,Yes,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,70,No,236055,145.04074,-37.67602,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2503593.904,2424981.899,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4194074.95297466,16145861.599378314
840,-38.07825024,145.24412900000002,1841,T20100034129,ABS to receive accident,Finished,24-08-2010,17.08.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Dusk/Dawn,Yes,T intersection,Other injury accident,70,No,278557,145.24413,-38.07825,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2521420.151,2380311.066,5,1,0,0,1,4,4,1,0,2,3,0,0,0,0,0,0,0,0,2,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4238851.427015647,16168502.48099254
841,-37.81736977,144.9561775,1842,T20100034133,ABS to receive accident,Finished,24-08-2010,22.06.00,Yes,Collision with vehicle,Tuesday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Not known,Dark Street lights on,No,Cross intersection,Other injury accident,60,No,36852,144.95618000000002,-37.817370000000004,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496141.629,2409293.775,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan CBD Only,Metropolitan CBD Only,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4209810.345937337,16136447.86663938
842,-37.88522008,145.13189509999998,1843,T20100034136,ABS to receive accident,Finished,24-08-2010,18.45.00,Yes,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,T intersection,Other injury accident,60,No,41725,145.1319,-37.885220000000004,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2511602.3140000002,2401755.986,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4217363.407896703,16156008.660394793
