Latitude,Longitude,Latitude_met,Longitude_met,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-37.65069203,145.0115994,16142617.4,-4530197.157,1796,T20100033967,1,Finished,23-08-2010,16.50.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,70,No,36907,145.0116,-37.65069,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2501023.53,2427793.113,5,1,0,1,0,4,5,0,0,2,2,0,0,1,0,0,0,0,0,0,No,0,3,0,2,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.85539055,144.9979665,16141099.8,-4559017.441,1797,T20100033970,1,Finished,23-08-2010,21.21.00,Yes,Collision with a fixed object,Monday,OFF END OF ROAD/T-INTERSECTION.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,50,No,40156,144.99797,-37.85539,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2499821.05,2405074.799,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.7668391,144.7713188,16115869.49,-4546540.157,1798,T20100033973,1,Finished,23-08-2010,23.00.00,Yes,Collision with a fixed object,Monday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,50,Yes,237788,144.77132,-37.76684,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2479852.223,2414878.674,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.90564677,145.1797404,16161334.77,-4566105.427,1799,T20100033980,1,Finished,24-08-2010,03.40.00,Yes,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,80,Yes,41832,145.17974,-37.90565,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2515806.802,2399481.92,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.8834294,145.1651216,16159707.42,-4562971.36,1800,T20100033981,1,Finished,24-08-2010,05.00.00,Yes,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,70,Yes,35564,145.16512,-37.88343,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514525.472,2401950.175,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-38.14514897,144.3335704,16067139.56,-4599950.835,1801,T20100033982,1,Finished,17-08-2010,08.30.00,No,Struck Pedestrian,Tuesday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,No,Day,No,Not at intersection,Other injury accident,Not known,No,236028,144.33357,-38.14515,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2441579.112,2372708.115,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,No,1,1,0,1,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undivided,Country
-37.81286156,144.7791388,16116740.01,-4553023.054,1802,T20100033986,1,Finished,24-08-2010,06.05.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70,No,236029,144.77914,-37.81286,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2480553.048,2409772.459,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"WYNDHAM,BRIMBANK",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-34.20229518,142.1518498,15824271.54,-4055997.779,1803,T20100033993,1,Finished,24-08-2010,08.20.00,No,Collision with vehicle,Tuesday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,44864,142.15185,-34.2023,Intersection,MILDURA,WESTERN REGION,2237270.088,2806554.643,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Small Provincial Cities,Small Provincial Cities,MILDURA,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-36.41856041,144.660653,16103550.23,-4358368.538,1804,T20100033997,1,Finished,24-08-2010,07.00.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,100,No,236030,144.66065,-36.41856,Non-Intersection,BENDIGO,NORTHERN REGION,2469568.838,2564460.724,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,1,1,0,0,Country,Country,BENDIGO,NORTHERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undivided,Country
-38.3542874,144.9471786,16135446.11,-4629596.347,1805,T20100034002,1,Finished,11-08-2010,14.30.00,No,No collision and no object struck,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,Not at intersection,Serious injury accident,60,No,236031,144.94718,-38.35429,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2495382.391,2349694.696,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Small Towns,Small Towns,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.7986275,144.9462401,16135341.64,-4551017.559,1806,T20100034004,1,Finished,07-08-2010,11.00.00,No,Collision with vehicle,Saturday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,60,No,236032,144.94624,-37.79863,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495265.517,2411373.474,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.50454641,145.3116589,16176019.88,-4509669.343,1807,T20100034005,1,Finished,24-08-2010,05.45.00,Yes,Struck animal,Tuesday,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,No,236033,145.31166,-37.50455,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2527553.737,2443966.918,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,"MURRINDINDI,MURRINDINDI",NORTH EASTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-38.18031867,144.3825965,16072597.12,-4604930.204,1808,T20100034007,1,Finished,24-08-2010,10.30.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60,No,247588,144.3826,-38.18032,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445902.119,2368833.146,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.68830745,145.0662589,16148702.07,-4535487.202,1809,T20100034008,1,Finished,24-08-2010,09.20.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,70,No,38731,145.06626,-37.68831,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2505843.758,2423616.548,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.85860076,145.033621,16145068.84,-4559470.055,1810,T20100034009,1,Finished,24-08-2010,10.20.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,56865,145.03362,-37.8586,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2502958.555,2404717.98,4,1,0,0,1,3,0,4,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.610592,144.946312,16135349.64,-4524560.638,1811,T20100034015,1,Finished,24-08-2010,08.35.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80,No,236447,144.94631,-37.61059,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2495260.082,2432242.113,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-36.37758179,145.4244301,16188573.51,-4352701.199,1812,T20100034023,1,Finished,24-08-2010,12.00.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,Not known,No,236448,145.42443,-36.37758,Intersection,SHEPPARTON,NORTH EASTERN REGION,2538081.279,2568976.883,3,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,Small Provincial Cities,Small Provincial Cities,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.06429856,145.4961986,16196562.74,-4588513.029,1813,T20100034029,1,Finished,22-08-2010,17.30.00,Yes,Collision with vehicle,Sunday,RIGHT FAR (INTERSECTIONS ONLY),Yes,Dusk/Dawn,No,T intersection,Other injury accident,60,No,279643,145.4962,-38.0643,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2543544.95,2381773.69,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.77724226,144.9708485,16138081.03,-4548005.232,1814,T20100034030,1,Finished,24-08-2010,09.52.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60,No,35989,144.97085,-37.77724,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2497431.982,2413747.881,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.81814878,145.1938148,16162901.53,-4553768.09,1815,T20100034031,1,Finished,24-08-2010,12.15.00,No,Collision with vehicle,Tuesday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60,No,39559,145.19381,-37.81815,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2517064.309,2409190.832,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.7161782,144.9625319,16137155.24,-4539408.535,1816,T20100034033,1,Finished,23-08-2010,20.35.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,Yes,238524,144.96253,-37.71618,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496696.689,2420524.772,3,2,0,2,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-35.09149821,142.3095603,15841827.79,-4176322.348,1817,T20100034038,1,Finished,22-08-2010,03.15.00,Yes,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,Yes,236037,142.30956,-35.0915,Non-Intersection,MILDURA,WESTERN REGION,2254603.529,2708306.108,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,MILDURA,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.79197463,145.2627353,16170573.72,-4550080.342,1818,T20100034049,1,Finished,21-08-2010,18.15.00,Yes,Struck Pedestrian,Saturday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Dark Street lights on,Yes,T intersection,Other injury accident,50,No,236040,145.26274,-37.79197,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2523140.376,2412081.257,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.83069267,144.3927546,16073727.92,-4555535.897,1819,T20100034050,1,Finished,24-08-2010,13.35.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100,No,31759,144.39275,-37.83069,Intersection,GEELONG,SOUTH WESTERN REGION,2446544.639,2407645.498,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.68102272,144.6473076,16102064.63,-4534462.504,1820,T20100034055,1,Finished,24-08-2010,14.19.00,No,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,90,Yes,236042,144.64731,-37.68102,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2468891.071,2424369.427,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,MELTON,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-36.44077001,145.5091111,16198000.15,-4361441.373,1821,T20100034059,1,Finished,24-08-2010,14.00.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100,Yes,236043,145.50911,-36.44077,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2545641.575,2561928.639,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.01389167,145.3093181,16175759.3,-4581388.426,1822,T20100034063,1,Finished,20-08-2010,16.45.00,Yes,Collision with vehicle,Friday,LEFT REAR,No,Day,No,Cross intersection,Other injury accident,50,No,36796,145.30932,-38.01389,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527163.109,2387438.136,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.7820805,144.9700902,16137996.62,-4548686.671,1823,T20100034064,1,Finished,24-08-2010,16.00.00,No,Fall from or in moving vehicle,Tuesday,FELL IN/FROM VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60,No,236371,144.97009,-37.78208,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2497365.347,2413210.885,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1,0,0,0,1,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.96808996,145.198592,16163433.33,-4574918.975,1824,T20100034069,1,Finished,24-08-2010,15.26.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,70,No,239509,145.19859,-37.96809,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517450.201,2392547.87,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.20212977,146.5511448,16313998.81,-4608019.453,1825,T20100034072,1,Finished,24-08-2010,15.30.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,40,No,45046,146.55114,-38.20213,Intersection,LATROBE,EASTERN REGION,2635869.281,2365480.459,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Small Provincial Cities,Small Provincial Cities,LATROBE,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-37.6526788,145.0316253,16144846.68,-4530476.499,1826,T20100034074,1,Finished,24-08-2010,15.40.00,No,Collision with vehicle,Tuesday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,T intersection,Other injury accident,60,No,29787,145.03163,-37.65268,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502790.538,2427572.22,6,3,0,0,3,3,3,3,0,4,2,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.2252981,145.1770487,16161035.14,-4611301.95,1827,T20100034075,1,Finished,24-08-2010,15.20.00,No,Collision with vehicle,Tuesday,U TURN,No,Day,Yes,Not at intersection,Other injury accident,60,No,236046,145.17705,-38.2253,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2515504.103,2364001.079,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.83943729,144.7470827,16113171.54,-4556768.452,1828,T20100034078,1,Finished,24-08-2010,17.39.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,70,No,44312,144.74708,-37.83944,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2477738.329,2406815.863,4,2,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.8511611,145.1522776,16158277.63,-4558421.153,1829,T20100034081,1,Finished,24-08-2010,12.45.00,No,Struck Pedestrian,Tuesday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,No,Not at intersection,Other injury accident,70,No,236049,145.15228,-37.85116,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513401.336,2405533.506,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.44443249,144.4121521,16075887.24,-4501237.328,1830,T20100034082,1,Finished,24-07-2010,13.00.00,No,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,Not at intersection,Serious injury accident,Not known,No,236050,144.41215,-37.44443,Non-Intersection,MACEDON RANGES,NORTHERN REGION,2447987.468,2450522.485,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,MACEDON RANGES,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.06862918,145.2678538,16171143.51,-4589125.356,1831,T20100034085,1,Finished,24-08-2010,15.25.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80,No,36904,145.26785,-38.06863,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523504.792,2381373.406,3,2,0,0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-36.55028242,146.7291815,16333817.77,-4376605.97,1832,T20100034088,1,Finished,23-08-2010,15.25.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,60,No,53168,146.72918,-36.55028,Intersection,ALPINE,NORTH EASTERN REGION,2654791.844,2548493.821,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Other Towns,Other Towns,ALPINE,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.91816384,145.0363673,16145374.55,-4567871.55,1833,T20100034089,1,Finished,24-08-2010,17.28.00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,T intersection,Other injury accident,60,No,41350,145.03637,-37.91816,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503197.697,2398106.937,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.88015761,145.1638013,16159560.44,-4562509.908,1834,T20100034093,1,Finished,24-08-2010,09.45.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,Not known,No,41795,145.1638,-37.88016,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514409.955,2402313.513,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.25700093,145.024337,16144035.35,-4615795.312,1835,T20100034095,1,Finished,24-08-2010,17.10.00,No,Collision with vehicle,Tuesday,RIGHT REAR.,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,70,No,222633,145.02434,-38.257,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2502130.29,2360495.887,2,1,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.6313374,143.8974886,16018595.16,-4669000.557,1836,T20100034103,1,Finished,24-08-2010,17.10.00,No,Collision with vehicle,Tuesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,80,No,236586,143.89749,-38.63134,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2403977.549,2318379.99,3,1,0,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,COLAC OTWAY,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undivided,Country
-37.7804727,145.0327116,16144967.6,-4548460.217,1837,T20100034105,1,Finished,24-08-2010,18.30.00,Yes,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,82420,145.03271,-37.78047,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2502881.512,2413389.247,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"YARRA,DAREBIN",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
